variant_slug,base_slug,base_name,kind,class,slot,rarity,affix,combat_value,expected_socket_count,socket_shapes
sirius-ring-1760201,sirius-ring,Sirius Ring,armor,Any,Ring,Legendary,Base roll,500,3,"moonstone2,amethyst,peridot"
sirius-ring-1760202,sirius-ring,Sirius Ring,armor,Any,Ring,Legendary,Base roll,500,3,"peridot2,agate,moonstone"
sirius-ring-1760203,sirius-ring,Sirius Ring,armor,Any,Ring,Legendary,Base roll,500,3,"universal2,amethyst,moonstone"
sorcery-collar-1630401,sorcery-collar,Sorcery Collar,armor,Any,Necklace,Rare,Base roll,275,1,moonstone
sorcery-collar-1630402,sorcery-collar,Sorcery Collar,armor,Any,Necklace,Rare,Base roll,275,1,peridot
sorcery-collar-1630403,sorcery-collar,Sorcery Collar,armor,Any,Necklace,Rare,Base roll,275,1,universal
soulbane-necklace-1650401,soulbane-necklace,Soulbane Necklace,armor,Any,Necklace,Epic,Base roll,425,2,"moonstone2,amethyst"
soulbane-necklace-1650402,soulbane-necklace,Soulbane Necklace,armor,Any,Necklace,Epic,Base roll,425,2,"peridot2,agate"
soulbane-necklace-1650403,soulbane-necklace,Soulbane Necklace,armor,Any,Necklace,Epic,Base roll,425,2,"universal2,peridot"
stargazing-ring-1750401,stargazing-ring,Stargazing Ring,armor,Any,Ring,Epic,Base roll,425,2,"moonstone2,amethyst"
stargazing-ring-1750402,stargazing-ring,Stargazing Ring,armor,Any,Ring,Epic,Base roll,425,2,"peridot2,agate"
stargazing-ring-1750403,stargazing-ring,Stargazing Ring,armor,Any,Ring,Epic,Base roll,425,2,"universal2,peridot"
training-apprentice-boots-1510201,training-apprentice-boots,Training Apprentice Boots,armor,"Sorcerer, Seer",Feet,Damaged,Base roll,100,,
training-apprentice-bracers-1310201,training-apprentice-bracers,Training Apprentice Bracers,armor,"Sorcerer, Seer",Hands,Damaged,Base roll,100,,
training-apprentice-hood-1110201,training-apprentice-hood,Training Apprentice Hood,armor,"Sorcerer, Seer",Head,Damaged,Base roll,100,,
training-apprentice-pants-1410201,training-apprentice-pants,Training Apprentice Pants,armor,"Sorcerer, Seer",Legs,Damaged,Base roll,100,,
training-apprentice-robe-1210201,training-apprentice-robe,Training Apprentice Robe,armor,"Sorcerer, Seer",Chest,Damaged,Base roll,100,,
travelers-ring-1730201,travelers-ring,Traveler's Ring,armor,Any,Ring,Rare,Base roll,275,1,moonstone
travelers-ring-1730202,travelers-ring,Traveler's Ring,armor,Any,Ring,Rare,Base roll,275,1,peridot
travelers-ring-1730203,travelers-ring,Traveler's Ring,armor,Any,Ring,Rare,Base roll,275,1,universal
tri-phase-knot-pendant-1660101,tri-phase-knot-pendant,Tri-phase Knot Pendant,armor,Any,Necklace,Legendary,Base roll,500,3,"agate2,amethyst,moonstone"
tri-phase-knot-pendant-1660102,tri-phase-knot-pendant,Tri-phase Knot Pendant,armor,Any,Necklace,Legendary,Base roll,500,3,"amethyst2,agate,peridot"
tri-phase-knot-pendant-1660103,tri-phase-knot-pendant,Tri-phase Knot Pendant,armor,Any,Necklace,Legendary,Base roll,500,3,"universal2,agate,amethyst"
true-prayer-bracers-1350501,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Brotherhood,450,1,
true-prayer-bracers-1350502,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Ranged,450,1,
true-prayer-bracers-1350503,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Fervor,450,1,
true-prayer-bracers-1350504,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Eloquence,450,1,
true-prayer-bracers-1350505,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Deft,450,1,
true-prayer-bracers-1350506,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Wealth,450,1,
true-prayer-bracers-1350507,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Creation,450,1,
true-prayer-bracers-1350508,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Base roll,425,2,
true-prayer-bracers-1350509,true-prayer-bracers,True Prayer Bracers,armor,Seer,Hands,Epic,Base roll,425,2,
true-prayer-greaves-1550501,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Aegis,450,1,
true-prayer-greaves-1550502,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Ethereal,450,1,
true-prayer-greaves-1550503,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Spirit Shield,450,1,
true-prayer-greaves-1550504,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Fervid,450,1,
true-prayer-greaves-1550505,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Seeker,450,1,
true-prayer-greaves-1550506,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Ranged,450,1,
true-prayer-greaves-1550507,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Elusive,450,1,
true-prayer-greaves-1550508,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Base roll,425,2,
true-prayer-greaves-1550509,true-prayer-greaves,True Prayer Greaves,armor,Seer,Feet,Epic,Base roll,425,2,
true-prayer-miter-1150501,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Distant Ward,450,1,
true-prayer-miter-1150502,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Iron Helmet,450,1,
true-prayer-miter-1150503,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Brotherhood,450,1,
true-prayer-miter-1150504,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Ranged,450,1,
true-prayer-miter-1150505,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Fervor,450,1,
true-prayer-miter-1150506,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Wealth,450,1,
true-prayer-miter-1150507,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Creation,450,1,
true-prayer-miter-1150508,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Base roll,425,2,
true-prayer-miter-1150509,true-prayer-miter,True Prayer Miter,armor,Seer,Head,Epic,Base roll,425,2,
true-prayer-pants-1450501,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Tenacious,450,1,
true-prayer-pants-1450502,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Brotherhood,450,1,
true-prayer-pants-1450503,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Fervid,450,1,
true-prayer-pants-1450504,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Seeker,450,1,
true-prayer-pants-1450505,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Fervor,450,1,
true-prayer-pants-1450506,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Smiting,450,1,
true-prayer-pants-1450507,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Eloquence,450,1,
true-prayer-pants-1450508,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Base roll,425,2,
true-prayer-pants-1450509,true-prayer-pants,True Prayer Pants,armor,Seer,Legs,Epic,Base roll,425,2,
true-prayer-vestment-1250501,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Tenacious,450,1,
true-prayer-vestment-1250502,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Iron Helmet,450,1,
true-prayer-vestment-1250503,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Spirit Shield,450,1,
true-prayer-vestment-1250504,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Fervid,450,1,
true-prayer-vestment-1250505,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Smiting,450,1,
true-prayer-vestment-1250506,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Eloquence,450,1,
true-prayer-vestment-1250507,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Blessing,450,1,
true-prayer-vestment-1250508,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Base roll,425,2,
true-prayer-vestment-1250509,true-prayer-vestment,True Prayer Vestment,armor,Seer,Chest,Epic,Base roll,425,2,
veteran-armor-1230101,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Aegis,300,0,
veteran-armor-1230102,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Tenacious,300,0,
veteran-armor-1230103,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Bulwark,300,0,
veteran-armor-1230104,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Iron Helmet,300,0,
veteran-armor-1230105,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Blessing,300,0,
veteran-armor-1230106,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Wrath,300,0,
veteran-armor-1230107,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Focused,300,0,
veteran-armor-1230108,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Base roll,275,1,
veteran-armor-1230109,veteran-armor,Veteran Armor,armor,Mercenary,Chest,Rare,Base roll,275,1,
veteran-boots-1530101,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Stoic,300,0,
veteran-boots-1530102,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Ethereal,300,0,
veteran-boots-1530103,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Wrath,300,0,
veteran-boots-1530104,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Unyielding,300,0,
veteran-boots-1530105,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Vitality,300,0,
veteran-boots-1530106,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Elusive,300,0,
veteran-boots-1530107,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Focused,300,0,
veteran-boots-1530108,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Base roll,275,1,
veteran-boots-1530109,veteran-boots,Veteran Boots,armor,Mercenary,Feet,Rare,Base roll,275,1,
veteran-bracers-1330101,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Wealth,300,0,
veteran-bracers-1330102,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Wrath,300,0,
veteran-bracers-1330103,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Resilience,300,0,
veteran-bracers-1330104,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Smiting,300,0,
veteran-bracers-1330105,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Vitality,300,0,
veteran-bracers-1330106,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Deft,300,0,
veteran-bracers-1330107,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Focused,300,0,
veteran-bracers-1330108,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Base roll,275,1,
veteran-bracers-1330109,veteran-bracers,Veteran Bracers,armor,Mercenary,Hands,Rare,Base roll,275,1,
veteran-helmet-1130101,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Aegis,300,0,
veteran-helmet-1130102,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Tenacious,300,0,
veteran-helmet-1130103,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Bulwark,300,0,
veteran-helmet-1130104,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Resilience,300,0,
veteran-helmet-1130105,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Stoic,300,0,
veteran-helmet-1130106,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Brotherhood,300,0,
veteran-helmet-1130107,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Seeker,300,0,
veteran-helmet-1130108,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Base roll,275,1,
veteran-helmet-1130109,veteran-helmet,Veteran Helmet,armor,Mercenary,Head,Rare,Base roll,275,1,
veteran-pants-1430101,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Aegis,300,0,
veteran-pants-1430102,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Tenacious,300,0,
veteran-pants-1430103,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Bulwark,300,0,
veteran-pants-1430104,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Iron Helmet,300,0,
veteran-pants-1430105,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Stoic,300,0,
veteran-pants-1430106,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Distant Ward,300,0,
veteran-pants-1430107,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Elusive,300,0,
veteran-pants-1430108,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Base roll,275,1,
veteran-pants-1430109,veteran-pants,Veteran Pants,armor,Mercenary,Legs,Rare,Base roll,275,1,
warrior-pendant-1630301,warrior-pendant,Warrior Pendant,armor,Any,Necklace,Rare,Base roll,275,1,agate
warrior-pendant-1630302,warrior-pendant,Warrior Pendant,armor,Any,Necklace,Rare,Base roll,275,1,amethyst
warrior-pendant-1630303,warrior-pendant,Warrior Pendant,armor,Any,Necklace,Rare,Base roll,275,1,universal
woodling-guardian-ring-1740101,woodling-guardian-ring,Woodling Guardian Ring,armor,Any,Ring,Excellent,Base roll,350,2,"agate,moonstone"
woodling-guardian-ring-1740102,woodling-guardian-ring,Woodling Guardian Ring,armor,Any,Ring,Excellent,Base roll,350,2,"amethyst,peridot"
woodling-guardian-ring-1740103,woodling-guardian-ring,Woodling Guardian Ring,armor,Any,Ring,Excellent,Base roll,350,2,"universal,agate"
absolution-3060801,absolution,Absolution,weapon,Seer,Weapon,Legendary,Strife,525,2,
absolution-3060802,absolution,Absolution,weapon,Seer,Weapon,Legendary,Fervid,525,2,
absolution-3060803,absolution,Absolution,weapon,Seer,Weapon,Legendary,Seeker,525,2,
absolution-3060804,absolution,Absolution,weapon,Seer,Weapon,Legendary,Fervor,525,2,
absolution-3060805,absolution,Absolution,weapon,Seer,Weapon,Legendary,Smiting,525,2,
absolution-3060806,absolution,Absolution,weapon,Seer,Weapon,Legendary,Elusive,525,2,
absolution-3060807,absolution,Absolution,weapon,Seer,Weapon,Legendary,Blessing,525,2,
absolution-3060808,absolution,Absolution,weapon,Seer,Weapon,Legendary,Base roll,500,3,
absolution-3060809,absolution,Absolution,weapon,Seer,Weapon,Legendary,Base roll,500,3,
antique-mace-3040801,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Strife,375,1,
antique-mace-3040802,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Fervid,375,1,
antique-mace-3040803,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Seeker,375,1,
antique-mace-3040804,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Fervor,375,1,
antique-mace-3040805,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Smiting,375,1,
antique-mace-3040806,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Elusive,375,1,
antique-mace-3040807,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Blessing,375,1,
antique-mace-3040808,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Base roll,350,2,
antique-mace-3040809,antique-mace,Antique Mace,weapon,Seer,Weapon,Excellent,Base roll,350,2,
apprentice-staff-3020301,apprentice-staff,Apprentice Staff,weapon,Sorcerer,Weapon,Common,Base roll,200,,
arcane-elixir-catalyst-3040701,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Brotherhood,375,1,
arcane-elixir-catalyst-3040702,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Spirit Shield,375,1,
arcane-elixir-catalyst-3040703,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Fervid,375,1,
arcane-elixir-catalyst-3040704,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Seeker,375,1,
arcane-elixir-catalyst-3040705,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Ranged,375,1,
arcane-elixir-catalyst-3040706,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Eloquence,375,1,
arcane-elixir-catalyst-3040707,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Creation,375,1,
arcane-elixir-catalyst-3040708,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Base roll,350,2,
arcane-elixir-catalyst-3040709,arcane-elixir-catalyst,Arcane Elixir Catalyst,weapon,Seer,Weapon,Excellent,Base roll,350,2,
beast-spirit-catalyst-3030701,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Brotherhood,300,0,
beast-spirit-catalyst-3030702,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Spirit Shield,300,0,
beast-spirit-catalyst-3030703,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Fervid,300,0,
beast-spirit-catalyst-3030704,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Seeker,300,0,
beast-spirit-catalyst-3030705,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Ranged,300,0,
beast-spirit-catalyst-3030706,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Eloquence,300,0,
beast-spirit-catalyst-3030707,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Creation,300,0,
beast-spirit-catalyst-3030708,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Base roll,275,1,
beast-spirit-catalyst-3030709,beast-spirit-catalyst,Beast Spirit Catalyst,weapon,Seer,Weapon,Rare,Base roll,275,1,
blade-of-destined-death-3050601,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Wrath,450,1,agate2
blade-of-destined-death-3050602,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Seeker,450,1,amethyst2
blade-of-destined-death-3050603,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Fervor,450,1,peridot2
blade-of-destined-death-3050604,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Smiting,450,1,amethyst2
blade-of-destined-death-3050605,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Vitality,450,1,moonstone2
blade-of-destined-death-3050606,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Elusive,450,1,peridot2
blade-of-destined-death-3050607,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Curse,450,1,agate2
blade-of-destined-death-3050608,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Base roll,425,2,"peridot2,amethyst"
blade-of-destined-death-3050609,blade-of-destined-death,Blade of Destined Death,weapon,Shadowstrix,Weapon,Epic,Base roll,425,2,"agate2,moonstone"
blind-eye-staff-3060301,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Fervor,525,2,"agate2,peridot"
blind-eye-staff-3060302,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Fervid,525,2,"peridot2,agate"
blind-eye-staff-3060303,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Seeker,525,2,"moonstone2,amethyst"
blind-eye-staff-3060304,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Ranged,525,2,"amethyst2,moonstone"
blind-eye-staff-3060305,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Eloquence,525,2,"moonstone2,peridot"
blind-eye-staff-3060306,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Vitality,525,2,"peridot2,amethyst"
blind-eye-staff-3060307,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Swift,525,2,"amethyst2,agate"
blind-eye-staff-3060308,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Base roll,500,3,"agate2,moonstone,peridot"
blind-eye-staff-3060309,blind-eye-staff,Blind Eye Staff,weapon,Sorcerer,Weapon,Legendary,Base roll,500,3,"peridot2,amethyst,moonstone"
bond-of-friendship-3060101,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Aegis,525,2,
bond-of-friendship-3060102,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Tenacious,525,2,
bond-of-friendship-3060103,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Bulwark,525,2,
bond-of-friendship-3060104,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Stoic,525,2,
bond-of-friendship-3060105,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Strife,525,2,
bond-of-friendship-3060106,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Wrath,525,2,
bond-of-friendship-3060107,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Vitality,525,2,
bond-of-friendship-3060108,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Base roll,500,3,
bond-of-friendship-3060109,bond-of-friendship,Bond of Friendship,weapon,Mercenary,Weapon,Legendary,Base roll,500,3,
byrness-ash-urn-3060701,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Brotherhood,525,2,
byrness-ash-urn-3060702,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Spirit Shield,525,2,
byrness-ash-urn-3060703,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Fervid,525,2,
byrness-ash-urn-3060704,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Seeker,525,2,
byrness-ash-urn-3060705,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Ranged,525,2,
byrness-ash-urn-3060706,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Eloquence,525,2,
byrness-ash-urn-3060707,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Creation,525,2,
byrness-ash-urn-3060708,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Base roll,500,3,
byrness-ash-urn-3060709,byrness-ash-urn,Byrnes's Ash Urn,weapon,Seer,Weapon,Legendary,Base roll,500,3,
carved-dagger-3020501,carved-dagger,Carved Dagger,weapon,Shadowstrix,Weapon,Common,Base roll,200,,
commander-sword-and-shield-3050101,commander-sword-and-shield,Commander Sword and Shield,weapon,Mercenary,Weapon,Epic,Aegis,450,1,
commander-sword-and-shield-3050102,commander-sword-and-shield,Commander Sword and Shield,weapon,Mercenary,Weapon,Epic,Tenacious,450,1,
commander-sword-and-shield-3050103,commander-sword-and-shield,Commander Sword and Shield,weapon,Mercenary,Weapon,Epic,Bulwark,450,1,
